Date,PETR4.SA
2012-09-26,15.797501564025879
2012-09-27,15.755874633789062
2012-09-28,15.519986152648926
2012-10-01,15.617118835449219
2012-10-02,15.748939514160156
2012-10-03,15.499174118041992
2012-10-04,15.540802955627441
2012-10-05,15.43673324584961
2012-10-08,15.519986152648926
2012-10-09,15.415923118591309
2012-10-10,15.346541404724121
2012-10-11,15.610177993774414
2012-10-15,15.818319320678711
2012-10-16,15.818319320678711
2012-10-17,15.714247703552246
2012-10-18,15.610177993774414
2012-10-19,15.43673324584961
2012-10-22,15.43673324584961
2012-10-23,15.034340858459473
2012-10-24,14.944148063659668
2012-10-25,15.089839935302734
2012-10-26,15.43673324584961
2012-10-29,14.812328338623047
2012-10-30,14.937211036682129
2012-10-31,14.430743217468262
2012-11-01,14.465435028076172
